observation_id,endemic,binomial_name,country,code,class_id,file_path,label,target
102985710,False,Ahaetulla prasina,Kanchanaburi,TH,38,2021/Ahaetulla_prasina/172267463.jpeg,Ahaetulla prasina,6
69302696,False,Boiga cynodon,Sarawak,MY,150,2021/Boiga_cynodon/155862735.jpeg,Boiga cynodon,11
101946049,False,Ahaetulla prasina,unknown,unknown,38,2021/Ahaetulla_prasina/170322329.jpeg,Ahaetulla prasina,6
53874486,False,Hypnale hypnale,Tamil Nadu,IN,721,2020/Hypnale_hypnale/85699591.jpeg,Hypnale hypnale,52
92556644,False,Dendrelaphis tristis,Tamil Nadu,IN,450,2021/Dendrelaphis_tristis/153269828.jpg,Dendrelaphis tristis,36
102486892,True,Craspedocephalus gramineus,Maharashtra,IN,349,2021/Craspedocephalus_gramineus/171331668.jpeg,Craspedocephalus gramineus,28
89145139,False,Indotyphlops braminus,Morelos,MX,742,2021/Indotyphlops_braminus/147305374.jpeg,Indotyphlops braminus,54
94437116,False,Ptyas mucosa,Maharashtra,IN,1245,2021/Ptyas_mucosa/156845179.jpeg,Ptyas mucosa,83
84279419,False,Chrysopelea paradisi,Johor,MY,305,2021/Chrysopelea_paradisi/138504610.jpeg,Chrysopelea paradisi,24
17729661,True,Elaphe taeniura,Taiwan,TW,545,2018/Elaphe_taeniura/27280444.jpg,Elaphe taeniura,38
69757725,False,Ptyas korros,Surat Thani,TH,1243,2010/Ptyas_korros/113265935.jpg,Ptyas korros,82
57302434,False,Dendrelaphis pictus,Daerah Istimewa Yogyakarta,ID,444,2020/Dendrelaphis_pictus/91389880.jpeg,Dendrelaphis pictus,34
20754097,False,Trimeresurus albolabris,unknown,unknown,1463,2017/Trimeresurus_albolabris/32002456.jpeg,Trimeresurus albolabris,92
78228639,False,Pareas margaritophorus,Tsuen Wan,HK,1101,2021/Pareas_margaritophorus/127998572.jpeg,Pareas margaritophorus,74
96574128,False,Ahaetulla prasina,West Java,ID,38,2021/Ahaetulla_prasina/160462039.jpeg,Ahaetulla prasina,6
3705419,True,Psammodynastes pulverulentus,East Nusa Tenggara,ID,1173,2013/Psammodynastes_pulverulentus/4302668.jpg,Psammodynastes pulverulentus,77
21715130,False,Indotyphlops braminus,Florida,US,742,2019/Indotyphlops_braminus/33626351.jpg,Indotyphlops braminus,54
65227757,False,Trimeresurus albolabris,Pathum Thani,TH,1463,2018/Trimeresurus_albolabris/104948781.jpeg,Trimeresurus albolabris,92
84497429,False,Xenopeltis unicolor,West Kalimantan,ID,1559,2021/Xenopeltis_unicolor/138886246.jpeg,Xenopeltis unicolor,97
15042442,False,Chrysopelea paradisi,Selangor,MY,305,2018/Chrysopelea_paradisi/22454370.jpeg,Chrysopelea paradisi,24
31971217,False,Ptyas dhumnades,Taiwan,TW,1241,2019/Ptyas_dhumnades/50096271.jpg,Ptyas dhumnades,81
14142391,False,Indotyphlops braminus,Taiwan,TW,742,2018/Indotyphlops_braminus/20956758.jpeg,Indotyphlops braminus,54
60752756,False,Trimeresurus albolabris,Guangdong,CN,1463,2020/Trimeresurus_albolabris/97163424.jpg,Trimeresurus albolabris,92
56506603,False,Bungarus caeruleus,Karnataka,IN,220,2020/Bungarus_caeruleus/90056197.jpeg,Bungarus caeruleus,16
34153883,False,Chrysopelea ornata,Ranong,TH,304,2018/Chrysopelea_ornata/53715917.jpg,Chrysopelea ornata,23
97308409,False,Fowlea flavipunctatus,Tai Po,HK,622,2021/Fowlea_flavipunctatus/161810454.jpeg,Fowlea flavipunctatus,43
61832190,False,Ptyas mucosa,Taiwan,TW,1245,2020/Ptyas_mucosa/99008600.jpeg,Ptyas mucosa,83
225003,False,Trimeresurus albolabris,Wanchai,HK,1463,2003/Trimeresurus_albolabris/283277.jpg,Trimeresurus albolabris,92
46061930,False,Protobothrops mucrosquamatus,Taiwan,TW,1170,2019/Protobothrops_mucrosquamatus/73059337.jpeg,Protobothrops mucrosquamatus,76
89485945,False,Bungarus fasciatus,Guangdong,CN,223,2021/Bungarus_fasciatus/147781166.jpg,Bungarus fasciatus,17
92220851,False,Boiga trigonata,Maharashtra,IN,166,2021/Boiga_trigonata/152662777.jpeg,Boiga trigonata,15
63243393,False,Fowlea flavipunctatus,Phra Nakhon Si Ayutthaya,TH,622,2020/Fowlea_flavipunctatus/101467201.jpeg,Fowlea flavipunctatus,43
66464685,False,Hydrophis platurus,Baja California,MX,715,2020/Hydrophis_platurus/107151353.jpg,Hydrophis platurus,50
31670634,False,Chrysopelea paradisi,East Java,ID,305,2019/Chrysopelea_paradisi/49589878.jpg,Chrysopelea paradisi,24
98165472,False,Coelognathus helena,Maharashtra,IN,314,2021/Coelognathus_helena/163386721.jpg,Coelognathus helena,26
73124463,False,Indotyphlops braminus,Western Cape,ZA,742,2021/Indotyphlops_braminus/123155292.jpeg,Indotyphlops braminus,54
38240301,False,Hydrophis platurus,Oaxaca,MX,715,2020/Hydrophis_platurus/60748405.jpeg,Hydrophis platurus,50
102747139,False,Coelognathus radiatus,Satun,TH,315,2021/Coelognathus_radiatus/171820051.jpeg,Coelognathus radiatus,27
57207347,False,Protobothrops mucrosquamatus,Taiwan,TW,1170,2020/Protobothrops_mucrosquamatus/91231937.jpeg,Protobothrops mucrosquamatus,76
10484770,False,Trimeresurus albolabris,West Java,ID,1463,2016/Trimeresurus_albolabris/14578556.jpg,Trimeresurus albolabris,92
63075976,False,Indotyphlops braminus,Karnataka,IN,742,2020/Indotyphlops_braminus/101171111.jpeg,Indotyphlops braminus,54
20946475,False,Python molurus,North Central,LK,1252,2019/Python_molurus/32336021.jpg,Python molurus,85
94924844,False,Lycodon aulicus,Uttarakhand,IN,836,2021/Lycodon_aulicus/157523293.jpeg,Lycodon aulicus,58
1841485,False,Acrochordus granulatus,Calabarzon,PH,13,2014/Acrochordus_granulatus/2237626.JPG,Acrochordus granulatus,0
82304840,False,Calamaria pavimentata,unknown,unknown,238,2021/Calamaria_pavimentata/135069223.jpeg,Calamaria pavimentata,18
82802611,False,Xenopeltis unicolor,Johor,MY,1559,2021/Xenopeltis_unicolor/136198911.jpeg,Xenopeltis unicolor,97
103631838,False,Hebius beddomei,Maharashtra,IN,664,2021/Hebius_beddomei/173492671.jpg,Hebius beddomei,47
18619513,False,Trimeresurus albolabris,Wanchai,HK,1463,2018/Trimeresurus_albolabris/28497507.jpg,Trimeresurus albolabris,92
30471618,False,Ahaetulla prasina,West Java,ID,38,2019/Ahaetulla_prasina/47608697.jpeg,Ahaetulla prasina,6
10164399,False,Cerberus schneiderii,unknown,SG,267,2015/Cerberus_schneiderii/14029610.jpg,Cerberus schneiderii,22
102351376,False,Hebius beddomei,Karnataka,IN,664,2021/Hebius_beddomei/171070391.jpeg,Hebius beddomei,47
99871621,False,Python bivittatus,unknown,HK,1249,2021/Python_bivittatus/166585318.jpg,Python bivittatus,84
50164756,False,Malayopython reticulatus,Kuala Lumpur,MY,884,2012/Malayopython_reticulatus/79640984.jpg,Malayopython reticulatus,62
24767692,False,Hydrophis platurus,Los Santos,PA,715,2018/Hydrophis_platurus/38303648.jpg,Hydrophis platurus,50
43508838,False,Boiga multomaculata,Tai Po,HK,161,2020/Boiga_multomaculata/69030468.jpg,Boiga multomaculata,13
6983525,False,Ophiophagus hannah,Shemgang,BT,1049,2014/Ophiophagus_hannah/8938365.jpg,Ophiophagus hannah,69
14569269,False,Acrochordus granulatus,Maharashtra,IN,13,2017/Acrochordus_granulatus/21709169.jpeg,Acrochordus granulatus,0
87357918,False,Fowlea flavipunctatus,Siem Reap,KH,622,2021/Fowlea_flavipunctatus/144017595.jpeg,Fowlea flavipunctatus,43
37261842,False,Bungarus fasciatus,Mid Western,NP,223,2018/Bungarus_fasciatus/59040113.jpg,Bungarus fasciatus,17
56742110,False,Trimeresurus purpureomaculatus,Johor,MY,1479,2020/Trimeresurus_purpureomaculatus/90445047.jpg,Trimeresurus purpureomaculatus,95
57627184,False,Gonyosoma oxycephalum,Central Java,ID,655,2020/Gonyosoma_oxycephalum/91939058.jpeg,Gonyosoma oxycephalum,46
59654379,False,Ptyas mucosa,Maharashtra,IN,1245,2020/Ptyas_mucosa/95675060.jpeg,Ptyas mucosa,83
55261666,False,Trimeresurus purpureomaculatus,Johor,MY,1479,2020/Trimeresurus_purpureomaculatus/87984074.jpg,Trimeresurus purpureomaculatus,95
57327861,False,Ptyas korros,Jiangxi Sheng,CN,1243,2012/Ptyas_korros/91432240.jpeg,Ptyas korros,82
69452030,False,Boiga cynodon,Daerah Istimewa Yogyakarta,ID,150,2021/Boiga_cynodon/112691581.jpeg,Boiga cynodon,11
76432051,False,Oligodon taeniolatus,Karnataka,IN,1045,2021/Oligodon_taeniolatus/125031707.jpeg,Oligodon taeniolatus,68
79818267,False,Indotyphlops braminus,Sinaloa,MX,742,2021/Indotyphlops_braminus/130763170.jpeg,Indotyphlops braminus,54
31105827,False,Eryx conicus,Chhattisgarh,IN,603,2019/Eryx_conicus/48651580.jpeg,Eryx conicus,39
94073325,False,Ptyas mucosa,Karnataka,IN,1245,2021/Ptyas_mucosa/156004624.jpeg,Ptyas mucosa,83
89437119,False,Indotyphlops braminus,Hai Phong,VN,742,2021/Indotyphlops_braminus/147694467.jpg,Indotyphlops braminus,54
96573547,False,Lycodon striatus,Western,LK,853,2021/Lycodon_striatus/160460648.jpeg,Lycodon striatus,60
94213400,True,Psammodynastes pulverulentus,Bengkulu,ID,1173,2021/Psammodynastes_pulverulentus/156260488.jpeg,Psammodynastes pulverulentus,77
10032453,False,Hydrophis platurus,Oaxaca,MX,715,2018/Hydrophis_platurus/13800052.jpeg,Hydrophis platurus,50
39069413,False,Indotyphlops braminus,Sarawak,MY,742,2005/Indotyphlops_braminus/61992695.jpg,Indotyphlops braminus,54
13476715,False,Indotyphlops braminus,Sai Kung,HK,742,2018/Indotyphlops_braminus/19788279.jpg,Indotyphlops braminus,54
96593486,False,Ahaetulla prasina,Johor,MY,38,2021/Ahaetulla_prasina/160492325.jpeg,Ahaetulla prasina,6
95743022,False,Chrysopelea ornata,Changwat Udon Thani,TH,304,2021/Chrysopelea_ornata/158983940.jpeg,Chrysopelea ornata,23
12262682,True,Craspedocephalus malabaricus,Karnataka,IN,351,2013/Craspedocephalus_malabaricus/17633114.jpg,Craspedocephalus malabaricus,29
86972303,False,Ptyas mucosa,Chhattisgarh,IN,1245,2021/Ptyas_mucosa/143778373.jpg,Ptyas mucosa,83
102939833,False,Trimeresurus popeiorum,Kanchanaburi,TH,1478,2021/Trimeresurus_popeiorum/172183543.jpeg,Trimeresurus popeiorum,94
72503711,False,Trimeresurus albolabris,Central and Western,HK,1463,2021/Trimeresurus_albolabris/118221981.jpg,Trimeresurus albolabris,92
3489616,False,Cerberus rynchops,West Bengal,IN,266,2016/Cerberus_rynchops/4065431.jpg,Cerberus rynchops,21
29379036,False,Fowlea flavipunctatus,Taiwan,TW,622,2019/Fowlea_flavipunctatus/45849207.jpeg,Fowlea flavipunctatus,43
55768123,False,Chrysopelea ornata,Goa,IN,304,2018/Chrysopelea_ornata/88824405.jpg,Chrysopelea ornata,23
54616251,False,Sibynophis collaris,Phetchaburi,TH,1325,2016/Sibynophis_collaris/86911613.jpg,Sibynophis collaris,88
98180146,False,Chrysopelea paradisi,Aceh,ID,305,2013/Chrysopelea_paradisi/163415671.jpeg,Chrysopelea paradisi,24
94578890,False,Trimeresurus albolabris,Sai Kung,HK,1463,2021/Trimeresurus_albolabris/156908381.jpg,Trimeresurus albolabris,92
17083978,False,Fowlea piscator,Maharashtra,IN,624,2018/Fowlea_piscator/25860859.jpg,Fowlea piscator,44
851340,False,Spalerosophis diadema,Gaza Strip,PS,1349,2014/Spalerosophis_diadema/1078165.jpg,Spalerosophis diadema,91
103868642,False,Calamaria septentrionalis,Sai Kung,HK,241,2021/Calamaria_septentrionalis/173952163.jpg,Calamaria septentrionalis,19
64569739,False,Malayopython reticulatus,West Java,ID,884,2020/Malayopython_reticulatus/103827879.jpg,Malayopython reticulatus,62
3840195,False,Indotyphlops braminus,Coahuila,MX,742,2016/Indotyphlops_braminus/4494997.jpeg,Indotyphlops braminus,54
25945833,False,Echis carinatus,Umm al Qaywayn,AE,521,2019/Echis_carinatus/40243973.jpg,Echis carinatus,37
33833774,False,Dendrelaphis pictus,Assam,IN,444,2017/Dendrelaphis_pictus/53182898.jpeg,Dendrelaphis pictus,34
579478,False,Dendrelaphis tristis,Maharashtra,IN,450,2014/Dendrelaphis_tristis/737100.jpg,Dendrelaphis tristis,36
27709147,False,Ophiophagus hannah,Karnataka,IN,1049,2018/Ophiophagus_hannah/43141630.jpeg,Ophiophagus hannah,69
47709689,False,Fowlea piscator,Kerala,IN,624,2020/Fowlea_piscator/75681616.jpeg,Fowlea piscator,44
75849002,False,Protobothrops mucrosquamatus,Taiwan,TW,1170,2021/Protobothrops_mucrosquamatus/124111618.jpeg,Protobothrops mucrosquamatus,76
90294020,False,Bungarus fasciatus,Tsuen Wan,HK,223,2021/Bungarus_fasciatus/149214082.jpeg,Bungarus fasciatus,17
69955023,False,Trimeresurus purpureomaculatus,Johor,MY,1479,2021/Trimeresurus_purpureomaculatus/113631165.jpeg,Trimeresurus purpureomaculatus,95
36033253,False,Hypnale hypnale,Central,LK,721,2011/Hypnale_hypnale/56906312.jpg,Hypnale hypnale,52
75299135,False,Platyceps rhodorachis,Al Fujayrah,AE,1147,2021/Platyceps_rhodorachis/123171733.jpg,Platyceps rhodorachis,75
29556388,False,Ophiophagus hannah,Karnataka,IN,1049,2016/Ophiophagus_hannah/46128224.jpeg,Ophiophagus hannah,69
71684098,True,Elaphe taeniura,Taiwan,TW,545,2021/Elaphe_taeniura/116746386.jpg,Elaphe taeniura,38
50855201,False,Chrysopelea paradisi,Kuala Lumpur,MY,305,2020/Chrysopelea_paradisi/80774321.jpg,Chrysopelea paradisi,24
67743278,True,Ahaetulla farnsworthi,Karnataka,IN,31,2020/Ahaetulla_farnsworthi/109530716.jpeg,Ahaetulla farnsworthi,1
38874588,False,Rhabdophis subminiatus,Sha Tin,HK,1276,2020/Rhabdophis_subminiatus/61820010.jpg,Rhabdophis subminiatus,87
78589600,False,Eryx conicus,Tamil Nadu,IN,603,2020/Eryx_conicus/128634895.jpeg,Eryx conicus,39
67078251,False,Trimeresurus purpureomaculatus,Johor,MY,1479,2020/Trimeresurus_purpureomaculatus/108284567.jpeg,Trimeresurus purpureomaculatus,95
56532222,False,Spalerosophis diadema,Makkah,SA,1349,2020/Spalerosophis_diadema/90096837.jpg,Spalerosophis diadema,91
92934127,False,Laticauda laticaudata,Central Visayas,PH,780,2019/Laticauda_laticaudata/153949493.jpeg,Laticauda laticaudata,56
58011612,False,Naja naja,Maharashtra,IN,985,2020/Naja_naja/92583115.jpeg,Naja naja,64
103857739,False,Lycodon anamallensis,Chhattisgarh,IN,835,2021/Lycodon_anamallensis/173929229.jpg,Lycodon anamallensis,57
132028,False,Echis carinatus,Maharashtra,IN,521,2012/Echis_carinatus/185232.jpg,Echis carinatus,37
88357272,False,Trimeresurus purpureomaculatus,Johor,MY,1479,2021/Trimeresurus_purpureomaculatus/145774020.jpeg,Trimeresurus purpureomaculatus,95
74838362,False,Malayopython reticulatus,Ranong,TH,884,2021/Malayopython_reticulatus/122366516.jpeg,Malayopython reticulatus,62
93035583,True,Ahaetulla farnsworthi,Karnataka,IN,31,2009/Ahaetulla_farnsworthi/154132482.jpeg,Ahaetulla farnsworthi,1
60203347,False,Indotyphlops braminus,Canary Islands,ES,742,2020/Indotyphlops_braminus/96244442.jpg,Indotyphlops braminus,54
63697179,False,Malayopython reticulatus,Tay Ninh,VN,884,2020/Malayopython_reticulatus/102272870.jpeg,Malayopython reticulatus,62
42487322,False,Ptyas korros,Phayao,TH,1243,2013/Ptyas_korros/67463125.jpg,Ptyas korros,82
69149419,False,Ovophis monticola,Central Region,NP,1059,2004/Ovophis_monticola/112138650.jpeg,Ovophis monticola,72
99185343,False,Ahaetulla prasina,Chiang Mai,TH,38,2021/Ahaetulla_prasina/165298308.jpeg,Ahaetulla prasina,6
96688120,False,Daboia russelii,Karnataka,IN,415,2021/Daboia_russelii/160664346.jpg,Daboia russelii,30
54616242,False,Lycodon capucinus,Phetchaburi,TH,838,2011/Lycodon_capucinus/86910813.jpg,Lycodon capucinus,59
99939498,False,Protobothrops mucrosquamatus,Taiwan,TW,1170,2021/Protobothrops_mucrosquamatus/166716140.jpeg,Protobothrops mucrosquamatus,76
74845604,True,Ahaetulla farnsworthi,Karnataka,IN,31,2021/Ahaetulla_farnsworthi/122378390.jpeg,Ahaetulla farnsworthi,1
40590171,False,Opisthotropis andersonii,Tsuen Wan,HK,1052,2020/Opisthotropis_andersonii/64332215.jpg,Opisthotropis andersonii,70
51881530,False,Eryx conicus,Tamil Nadu,IN,603,2016/Eryx_conicus/82453612.jpg,Eryx conicus,39
83819137,False,Fowlea piscator,Maharashtra,IN,624,2021/Fowlea_piscator/137693062.jpeg,Fowlea piscator,44
67131399,False,Indotyphlops braminus,Andhra Pradesh,IN,742,2020/Indotyphlops_braminus/108385430.jpg,Indotyphlops braminus,54
3933748,False,Gloydius himalayanus,Uttarakhand,IN,646,2016/Gloydius_himalayanus/4631011.jpeg,Gloydius himalayanus,45
33367234,False,Ahaetulla prasina,Chiang Mai,TH,38,2015/Ahaetulla_prasina/52400989.jpeg,Ahaetulla prasina,6
87515144,False,Oligodon arnensis,Karnataka,IN,1030,2015/Oligodon_arnensis/144299240.jpeg,Oligodon arnensis,65
55782273,False,Daboia russelii,Tamil Nadu,IN,415,2020/Daboia_russelii/88848322.jpeg,Daboia russelii,30
54540757,False,Indotyphlops braminus,Oaxaca,MX,742,2020/Indotyphlops_braminus/86789545.jpg,Indotyphlops braminus,54
72443038,False,Rhabdophis subminiatus,Meghalaya,IN,1276,2021/Rhabdophis_subminiatus/118112724.jpeg,Rhabdophis subminiatus,87
59110590,False,Oligodon arnensis,Karnataka,IN,1030,2020/Oligodon_arnensis/94424900.jpeg,Oligodon arnensis,65
102656782,False,Lycodon anamallensis,Kerala,IN,835,2021/Lycodon_anamallensis/171653758.jpg,Lycodon anamallensis,57
31038128,False,Xenopeltis unicolor,Bangkok,TH,1559,2018/Xenopeltis_unicolor/48535540.jpeg,Xenopeltis unicolor,97
84823641,False,Fowlea flavipunctatus,Ha Tinh,VN,622,2021/Fowlea_flavipunctatus/139463666.jpeg,Fowlea flavipunctatus,43
82009088,False,Ptyas carinata,Johor,MY,1240,2021/Ptyas_carinata/134557774.jpeg,Ptyas carinata,80
64360246,False,Dendrelaphis pictus,West Java,ID,444,2020/Dendrelaphis_pictus/103458001.jpg,Dendrelaphis pictus,34
30976021,True,Sinomicrurus macclellandi,Taipei,TW,1338,2019/Sinomicrurus_macclellandi/48433659.jpeg,Sinomicrurus macclellandi,90
63558439,False,Fowlea flavipunctatus,Koh Kong,KH,622,2012/Fowlea_flavipunctatus/102023553.jpg,Fowlea flavipunctatus,43
47993769,False,Lycodon striatus,Uttar Pradesh,IN,853,2019/Lycodon_striatus/76130322.jpeg,Lycodon striatus,60
64884823,False,Python bivittatus,Florida,US,1249,2020/Python_bivittatus/104387958.jpg,Python bivittatus,84
84665660,False,Indotyphlops braminus,Karnataka,IN,742,2020/Indotyphlops_braminus/139179416.jpeg,Indotyphlops braminus,54
52580415,False,Fowlea piscator,Karnataka,IN,624,2019/Fowlea_piscator/83594040.jpeg,Fowlea piscator,44
69773862,False,Eryx johnii,Tamil Nadu,IN,606,2020/Eryx_johnii/113296298.jpeg,Eryx johnii,40
1493718,False,Indotyphlops braminus,Quintana Roo,MX,742,2007/Indotyphlops_braminus/1850475.jpg,Indotyphlops braminus,54
80152630,False,Bungarus caeruleus,Karnataka,IN,220,2021/Bungarus_caeruleus/131346192.jpeg,Bungarus caeruleus,16
15875672,True,Psammodynastes pulverulentus,Taiwan,TW,1173,2017/Psammodynastes_pulverulentus/23739409.jpeg,Psammodynastes pulverulentus,77
71542008,False,Gonyosoma oxycephalum,West Java,ID,655,2021/Gonyosoma_oxycephalum/116494358.jpeg,Gonyosoma oxycephalum,46
100903341,False,Dendrelaphis pictus,West Java,ID,444,2021/Dendrelaphis_pictus/168461019.jpeg,Dendrelaphis pictus,34
36577106,False,Protobothrops mucrosquamatus,Taiwan,TW,1170,2009/Protobothrops_mucrosquamatus/57835653.jpeg,Protobothrops mucrosquamatus,76
87357918,False,Fowlea flavipunctatus,Siem Reap,KH,622,2021/Fowlea_flavipunctatus/144017625.jpeg,Fowlea flavipunctatus,43
44485470,True,Elaphe taeniura,Jiangxi Sheng,CN,545,2020/Elaphe_taeniura/70531857.jpg,Elaphe taeniura,38
14317336,False,Atretium schistosum,Tamil Nadu,IN,120,2018/Atretium_schistosum/21268615.jpg,Atretium schistosum,8
36610567,False,Daboia russelii,Karnataka,IN,415,2019/Daboia_russelii/57893813.jpeg,Daboia russelii,30
19591380,True,Ahaetulla nasuta,Sabaragamuwa,LK,36,2006/Ahaetulla_nasuta/30160095.jpeg,Ahaetulla nasuta,4
4841858,False,Xenopeltis unicolor,North Sulawesi,ID,1559,2016/Xenopeltis_unicolor/5878628.jpeg,Xenopeltis unicolor,97
105900691,False,Coelognathus radiatus,Phangnga,TH,315,2022/Coelognathus_radiatus/177795430.jpeg,Coelognathus radiatus,27
12410753,False,Rhabdophis subminiatus,unknown,HK,1276,2018/Rhabdophis_subminiatus/17892026.jpg,Rhabdophis subminiatus,87
39210654,True,Psammodynastes pulverulentus,West Java,ID,1173,2019/Psammodynastes_pulverulentus/62177046.jpeg,Psammodynastes pulverulentus,77
85929965,False,Indotyphlops braminus,Wanchai,HK,742,2021/Indotyphlops_braminus/141469626.jpeg,Indotyphlops braminus,54
17427982,False,Xenopeltis unicolor,Penang,MY,1559,2018/Xenopeltis_unicolor/26487102.jpg,Xenopeltis unicolor,97
13070050,False,Xenopeltis unicolor,unknown,SG,1559,2018/Xenopeltis_unicolor/19035548.jpeg,Xenopeltis unicolor,97
55304147,False,Oligodon taeniolatus,Karnataka,IN,1045,2020/Oligodon_taeniolatus/88052744.jpg,Oligodon taeniolatus,68
96706980,False,Ahaetulla prasina,unknown,SG,38,2021/Ahaetulla_prasina/160698285.jpeg,Ahaetulla prasina,6
101181647,False,Ptyas korros,Central Java,ID,1243,2021/Ptyas_korros/168946929.jpeg,Ptyas korros,82
67006623,False,Fowlea flavipunctatus,Chachoengsao,TH,622,2020/Fowlea_flavipunctatus/108153279.jpeg,Fowlea flavipunctatus,43
31831,False,Indotyphlops braminus,Sai Kung,HK,742,2011/Indotyphlops_braminus/54865.jpg,Indotyphlops braminus,54
100378396,False,Protobothrops mucrosquamatus,Taiwan,TW,1170,2021/Protobothrops_mucrosquamatus/167524337.jpeg,Protobothrops mucrosquamatus,76
55397685,False,Lycodon aulicus,Goa,IN,836,2014/Lycodon_aulicus/88209795.jpeg,Lycodon aulicus,58
71026968,False,Indotyphlops braminus,Florida,US,742,2021/Indotyphlops_braminus/115570228.jpg,Indotyphlops braminus,54
64180581,False,Ahaetulla mycterizans,West Java,ID,35,2020/Ahaetulla_mycterizans/103140932.jpeg,Ahaetulla mycterizans,3
58485779,False,Trimeresurus popeiorum,Ratchaburi,TH,1478,2008/Trimeresurus_popeiorum/93378277.jpeg,Trimeresurus popeiorum,94
71983122,False,Trimeresurus albolabris,Central and Western,HK,1463,2021/Trimeresurus_albolabris/117285051.jpg,Trimeresurus albolabris,92
105663958,False,Chrysopelea paradisi,Johor,MY,305,2022/Chrysopelea_paradisi/177339143.jpg,Chrysopelea paradisi,24
63555956,False,Dendrelaphis subocularis,Koh Kong,KH,449,2017/Dendrelaphis_subocularis/102018992.jpg,Dendrelaphis subocularis,35
82647786,False,Rhabdophis subminiatus,Tsuen Wan,HK,1276,2020/Rhabdophis_subminiatus/135669472.jpg,Rhabdophis subminiatus,87
100253799,False,Hydrophis platurus,Choco,CO,715,2021/Hydrophis_platurus/167299338.jpg,Hydrophis platurus,50
70195018,False,Boiga trigonata,Madhya Pradesh,IN,166,2021/Boiga_trigonata/114061939.jpeg,Boiga trigonata,15
27326466,True,Psammodynastes pulverulentus,Taiwan,TW,1173,2019/Psammodynastes_pulverulentus/42499876.jpeg,Psammodynastes pulverulentus,77
90525468,False,Oligodon arnensis,Tamil Nadu,IN,1030,2021/Oligodon_arnensis/149628178.jpeg,Oligodon arnensis,65
100219130,False,Dendrelaphis subocularis,West Java,ID,449,2021/Dendrelaphis_subocularis/167235072.jpeg,Dendrelaphis subocularis,35
77633737,True,Craspedocephalus malabaricus,Maharashtra,IN,351,2019/Craspedocephalus_malabaricus/126980913.jpg,Craspedocephalus malabaricus,29
67237442,False,Chrysopelea ornata,Chiang Mai,TH,304,2020/Chrysopelea_ornata/108582979.jpg,Chrysopelea ornata,23
94704567,False,Boiga trigonata,Gujarat,IN,166,2021/Boiga_trigonata/159626271.jpeg,Boiga trigonata,15
75669825,False,Trimeresurus albolabris,Wanchai,HK,1463,2021/Trimeresurus_albolabris/123825597.jpg,Trimeresurus albolabris,92
101388910,False,Ptyas mucosa,Chhattisgarh,IN,1245,2021/Ptyas_mucosa/169320715.jpg,Ptyas mucosa,83
88631510,False,Atretium schistosum,Western,LK,120,2021/Atretium_schistosum/146257810.jpeg,Atretium schistosum,8
71548711,False,Trimeresurus purpureomaculatus,Johor,MY,1479,2021/Trimeresurus_purpureomaculatus/116506453.jpg,Trimeresurus purpureomaculatus,95
30556530,False,Malayopython reticulatus,Sabah,MY,884,2014/Malayopython_reticulatus/47739472.jpeg,Malayopython reticulatus,62
26161230,False,Indotyphlops braminus,Guanajuato,MX,742,2019/Indotyphlops_braminus/40597540.jpeg,Indotyphlops braminus,54
41283921,False,Ptyas korros,Changwat Udon Thani,TH,1243,2020/Ptyas_korros/65479572.jpeg,Ptyas korros,82
64335124,False,Ophiophagus hannah,East Java,ID,1049,2020/Ophiophagus_hannah/103414658.jpeg,Ophiophagus hannah,69
103258060,False,Atretium schistosum,Andhra Pradesh,IN,120,2021/Atretium_schistosum/172774921.jpeg,Atretium schistosum,8
62269237,False,Ptyas mucosa,Tai Po,HK,1245,2020/Ptyas_mucosa/99748566.jpg,Ptyas mucosa,83
51164952,False,Ptyas korros,Nong Khai,TH,1243,2020/Ptyas_korros/81275068.jpeg,Ptyas korros,82
65888172,False,Oligodon purpurascens,Sarawak,MY,1042,2020/Oligodon_purpurascens/106123986.jpeg,Oligodon purpurascens,67
18536408,False,Boiga multomaculata,Tai Po,HK,161,2018/Boiga_multomaculata/28356681.jpeg,Boiga multomaculata,13
10150034,False,Hydrophis platurus,Puntarenas,CR,715,2015/Hydrophis_platurus/14005506.jpeg,Hydrophis platurus,50
48520744,False,Cerberus schneiderii,Samut Prakan,TH,267,2017/Cerberus_schneiderii/76997661.jpeg,Cerberus schneiderii,22
65889596,False,Dendrelaphis pictus,West Java,ID,444,2020/Dendrelaphis_pictus/106126970.jpeg,Dendrelaphis pictus,34
50991907,False,Lycodon anamallensis,Karnataka,IN,835,2020/Lycodon_anamallensis/80996502.jpg,Lycodon anamallensis,57
917253,False,Fowlea flavipunctatus,Tai Po,HK,622,2013/Fowlea_flavipunctatus/1171430.jpg,Fowlea flavipunctatus,43
69145480,False,Indotyphlops braminus,Macau,MO,742,2016/Indotyphlops_braminus/112134540.jpeg,Indotyphlops braminus,54
66205182,False,Indotyphlops braminus,Atlantida,HN,742,2020/Indotyphlops_braminus/106669261.jpeg,Indotyphlops braminus,54
103517718,False,Trimeresurus purpureomaculatus,Johor,MY,1479,2021/Trimeresurus_purpureomaculatus/173271801.jpg,Trimeresurus purpureomaculatus,95
47357481,False,Laticauda colubrina,East Nusa Tenggara,ID,778,2017/Laticauda_colubrina/75108810.png,Laticauda colubrina,55
